date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:17:57	20582/20582	---M--	200	added ('OK')	image/png	etag:%226d295c1cc05da1:0%22	https://startours.co.uk/Content/Awards%20-%20BTA%20&%20WTA/2018-1.png	D:/demo/startours.co.uk/Content/Awards%20-%20BTA%20&%20WTA/2018-1.png	(from https://startours.co.uk/awards-and-accreditations)
02:17:59	511601/511601	---M--	200	added ('OK')	image/png	etag:%22447db48aaf23da1:0%22	https://startours.co.uk/Content/Images/Untitled-1_467x550_12.png	D:/demo/startours.co.uk/Content/Images/Untitled-1_467x550_12.png	(from https://startours.co.uk/awards-and-accreditations)
02:18:00	662590/662590	---M--	200	added ('OK')	image/png	etag:%22cb2fc0cc56d0d91:0%22	https://startours.co.uk/Content/Images/Adobe_243396866_467x550_1.png	D:/demo/startours.co.uk/Content/Images/Adobe_243396866_467x550_1.png	(from https://startours.co.uk/awards-and-accreditations)
02:18:03	927658/927658	---M--	200	added ('OK')	image/jpeg	etag:%225d6322c796dda1:0%22	https://startours.co.uk/Content/Images/ee91cace-223c-4354-afee-b59a32072d09_720x500.jpg	D:/demo/startours.co.uk/Content/Images/ee91cace-223c-4354-afee-b59a32072d09_720x500.jpg	(from https://startours.co.uk/about-us)
02:18:04	1763662/1763662	---M--	200	added ('OK')	image/png	etag:%227563af4643ccd91:0%22	https://startours.co.uk/Content/Images/Adobe_275100619_Couple.png	D:/demo/startours.co.uk/Content/Images/Adobe_275100619_Couple.png	(from https://startours.co.uk/about-us)
02:18:09	508122/508122	---M--	200	added ('OK')	image/png	etag:%229676b921af23da1:0%22	https://startours.co.uk/Content/Images/Untitled-1_467x550_10.png	D:/demo/startours.co.uk/Content/Images/Untitled-1_467x550_10.png	(from https://startours.co.uk/about-us)
02:18:09	997492/997492	---M--	200	added ('OK')	image/jpeg	etag:%222deea086c12da1:0%22	https://startours.co.uk/Content/Images/313327958_10161952965452506_1694018066291998753_n_720x500.jpg	D:/demo/startours.co.uk/Content/Images/313327958_10161952965452506_1694018066291998753_n_720x500.jpg	(from https://startours.co.uk/about-us)
02:18:10	929962/929962	---M--	200	added ('OK')	image/png	etag:%2280634bf83accd91:0%22	https://startours.co.uk/Content/Images/AdobeStock_184615188_720x500.png	D:/demo/startours.co.uk/Content/Images/AdobeStock_184615188_720x500.png	(from https://startours.co.uk/about-us)
02:18:13	592458/592458	---M--	200	added ('OK')	image/png	etag:%22b4936357cb10da1:0%22	https://startours.co.uk/Content/Images/AdobeStock_124586851_467x550.png	D:/demo/startours.co.uk/Content/Images/AdobeStock_124586851_467x550.png	(from https://startours.co.uk/about-us)
02:18:13	5616119/5616119	---M--	200	added ('OK')	image/png	etag:%226251349a4dd0d91:0%22	https://startours.co.uk/Content/Images/Slides/AdobeStock_122515021_1920x1080.png	D:/demo/startours.co.uk/Content/Images/Slides/AdobeStock_122515021_1920x1080.png	(from https://startours.co.uk/about-us)
02:18:13	61102/61102	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Sep%202024%2020:18:09%20GMT	https://startours.co.uk/frequently-asked-questions/tour-questions/preparing-for-your-tour	D:/demo/startours.co.uk/frequently-asked-questions/tour-questions/preparing-for-your-tour.html	(from https://startours.co.uk/frequently-asked-questions)
02:18:14	56682/56682	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Sep%202024%2020:18:09%20GMT	https://startours.co.uk/frequently-asked-questions/tour-questions/travelling-with-a-child	D:/demo/startours.co.uk/frequently-asked-questions/tour-questions/travelling-with-a-child.html	(from https://startours.co.uk/frequently-asked-questions)
02:18:14	53808/53808	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Sep%202024%2020:18:09%20GMT	https://startours.co.uk/frequently-asked-questions/tour-questions/tour-managers	D:/demo/startours.co.uk/frequently-asked-questions/tour-questions/tour-managers.html	(from https://startours.co.uk/frequently-asked-questions)
02:18:15	60688/60688	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Sep%202024%2020:18:10%20GMT	https://startours.co.uk/frequently-asked-questions/tour-questions/hotels	D:/demo/startours.co.uk/frequently-asked-questions/tour-questions/hotels.html	(from https://startours.co.uk/frequently-asked-questions)
02:18:15	63797/63797	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Sep%202024%2020:18:11%20GMT	https://startours.co.uk/frequently-asked-questions/tour-questions/food	D:/demo/startours.co.uk/frequently-asked-questions/tour-questions/food.html	(from https://startours.co.uk/frequently-asked-questions)
02:18:16	68243/68243	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Sep%202024%2020:18:11%20GMT	https://startours.co.uk/frequently-asked-questions/tour-questions/transportation	D:/demo/startours.co.uk/frequently-asked-questions/tour-questions/transportation.html	(from https://startours.co.uk/frequently-asked-questions)
02:18:16	662590/662590	---M--	200	added ('OK')	image/png	etag:%22808b4e022d0d91:0%22	https://startours.co.uk/Content/Images/Adobe_243396866_467x550.png	D:/demo/startours.co.uk/Content/Images/Adobe_243396866_467x550.png	(from https://startours.co.uk/about-us)
02:18:16	61918/61918	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Sep%202024%2020:18:11%20GMT	https://startours.co.uk/frequently-asked-questions/tour-questions/on-tour	D:/demo/startours.co.uk/frequently-asked-questions/tour-questions/on-tour.html	(from https://startours.co.uk/frequently-asked-questions)
02:18:16	76680/76680	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Sep%202024%2020:18:12%20GMT	https://startours.co.uk/frequently-asked-questions/booking-questions/making-a-booking	D:/demo/startours.co.uk/frequently-asked-questions/booking-questions/making-a-booking.html	(from https://startours.co.uk/frequently-asked-questions)
02:18:17	59297/59297	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Sep%202024%2020:18:12%20GMT	https://startours.co.uk/frequently-asked-questions/booking-questions/payments	D:/demo/startours.co.uk/frequently-asked-questions/booking-questions/payments.html	(from https://startours.co.uk/frequently-asked-questions)
02:18:17	53939/53939	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Sep%202024%2020:18:12%20GMT	https://startours.co.uk/frequently-asked-questions/booking-questions/reductions-and-discounts	D:/demo/startours.co.uk/frequently-asked-questions/booking-questions/reductions-and-discounts.html	(from https://startours.co.uk/frequently-asked-questions)
02:18:17	53474/53474	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Sep%202024%2020:18:13%20GMT	https://startours.co.uk/frequently-asked-questions/booking-questions/cancellation	D:/demo/startours.co.uk/frequently-asked-questions/booking-questions/cancellation.html	(from https://startours.co.uk/frequently-asked-questions)
02:18:18	52456/52456	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Sep%202024%2020:18:13%20GMT	https://startours.co.uk/frequently-asked-questions/loyalty-program/loyalty-stars	D:/demo/startours.co.uk/frequently-asked-questions/loyalty-program/loyalty-stars.html	(from https://startours.co.uk/frequently-asked-questions)
02:18:18	63840/63840	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Sep%202024%2020:18:13%20GMT	https://startours.co.uk/frequently-asked-questions/visa-questions/schengen-visas	D:/demo/startours.co.uk/frequently-asked-questions/visa-questions/schengen-visas.html	(from https://startours.co.uk/frequently-asked-questions)
02:18:18	51699/51699	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Sep%202024%2020:18:14%20GMT	https://startours.co.uk/frequently-asked-questions/general-information/complaints	D:/demo/startours.co.uk/frequently-asked-questions/general-information/complaints.html	(from https://startours.co.uk/frequently-asked-questions)
02:18:18	52860/52860	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Sep%202024%2020:18:14%20GMT	https://startours.co.uk/frequently-asked-questions/general-information/bonding	D:/demo/startours.co.uk/frequently-asked-questions/general-information/bonding.html	(from https://startours.co.uk/frequently-asked-questions)
02:18:19	50537/50537	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Sep%202024%2020:18:14%20GMT	https://startours.co.uk/frequently-asked-questions/general-information/refund-policy	D:/demo/startours.co.uk/frequently-asked-questions/general-information/refund-policy.html	(from https://startours.co.uk/frequently-asked-questions)
02:18:19	4207443/4207443	---M--	200	added ('OK')	image/png	etag:%22116f65558ddad91:0%22	https://startours.co.uk/Content/Images/Slides/Adobe_124244930_Spain_1920x700.png	D:/demo/startours.co.uk/Content/Images/Slides/Adobe_124244930_Spain_1920x700.png	(from https://startours.co.uk/frequently-asked-questions)
02:18:19	55654/55654	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Sep%202024%2020:18:15%20GMT	https://startours.co.uk/frequently-asked-questions/general-information/general	D:/demo/startours.co.uk/frequently-asked-questions/general-information/general.html	(from https://startours.co.uk/frequently-asked-questions)
02:18:25	194016/194016	---M--	200	added ('OK')	application/pdf	etag:%22fb18ab21013da1:0%22	https://startours.co.uk/Content/Downloads/VisaDeclaration.pdf	D:/demo/startours.co.uk/Content/Downloads/VisaDeclaration.pdf	(from https://startours.co.uk/download)
02:18:25	3479851/3479851	---M--	200	added ('OK')	image/png	etag:%22c5e8e8364cdbd91:0%22	https://startours.co.uk/Content/Images/Slides/AdobeStock_46322190_1920x700.png	D:/demo/startours.co.uk/Content/Images/Slides/AdobeStock_46322190_1920x700.png	(from https://startours.co.uk/download)
02:18:26	10937/10937	---M--	200	added ('OK')	application/pdf	etag:%226fec85b21013da1:0%22	https://startours.co.uk/Content/Downloads/SampleEmployersLetter.pdf	D:/demo/startours.co.uk/Content/Downloads/SampleEmployersLetter.pdf	(from https://startours.co.uk/download)
02:18:26	101356/101356	---M--	200	added ('OK')	application/pdf	etag:%22d04e88b21013da1:0%22	https://startours.co.uk/Content/Downloads/SampleUniversityLetter.pdf	D:/demo/startours.co.uk/Content/Downloads/SampleUniversityLetter.pdf	(from https://startours.co.uk/download)
02:18:27	275046/275046	---M--	200	added ('OK')	application/pdf	etag:%22d2881b21013da1:0%22	https://startours.co.uk/Content/Downloads/PassportSizePhotos.pdf	D:/demo/startours.co.uk/Content/Downloads/PassportSizePhotos.pdf	(from https://startours.co.uk/download)
02:18:27	80250/80250	---M--	200	added ('OK')	application/pdf	etag:%2287e8cf8fddda1:0%22	https://startours.co.uk/Content/Downloads/SampleSchoolLetter.pdf	D:/demo/startours.co.uk/Content/Downloads/SampleSchoolLetter.pdf	(from https://startours.co.uk/download)
02:18:28	44813/44813	---M--	200	added ('OK')	application/pdf	etag:%224bec9da7a05eda1:0%22	https://startours.co.uk/Content/Downloads/AccountantLetterSample-SelfEmployed(Updated).pdf	D:/demo/startours.co.uk/Content/Downloads/AccountantLetterSample-SelfEmployed(Updated).pdf	(from https://startours.co.uk/download)
02:18:29	128488/128488	---M--	200	added ('OK')	application/pdf	etag:%2287431b69dbbcda1:0%22	https://startours.co.uk/Content/Downloads/CustomerPostageChecklist.pdf	D:/demo/startours.co.uk/Content/Downloads/CustomerPostageChecklist.pdf	(from https://startours.co.uk/download)
02:18:33	594929/594929	---M--	200	added ('OK')	application/pdf	etag:%22314d02fd13da1:0%22	https://startours.co.uk/Content/Downloads/gbp-booking-form.pdf	D:/demo/startours.co.uk/Content/Downloads/gbp-booking-form.pdf	(from https://startours.co.uk/download)
02:18:33	588241/588241	---M--	200	added ('OK')	application/pdf	etag:%2251f83d2dd13da1:0%22	https://startours.co.uk/Content/Downloads/usd-booking-form.pdf	D:/demo/startours.co.uk/Content/Downloads/usd-booking-form.pdf	(from https://startours.co.uk/download)
02:18:33	33248/33248	---M--	200	added ('OK')	image/png	etag:%22b1814b5d2e0d91:0%22	https://startours.co.uk/Content/Logos/Star_Tours_Logo_Black.png	D:/demo/startours.co.uk/Content/Logos/Star_Tours_Logo_Black.png	(from https://startours.co.uk/pick-up-points)
02:18:35	159338/159338	---M--	200	added ('OK')	image/jpeg	etag:%2260b1efbefac2da1:0%22	https://startours.co.uk/Content/Downloads/1920x700_Black_BTA09_1920x700.jpg	D:/demo/startours.co.uk/Content/Downloads/1920x700_Black_BTA09_1920x700.jpg	(from https://startours.co.uk/vote-for-us)
02:18:37	261678/261678	---M--	200	added ('OK')	image/jpeg	etag:%22eeee5bf1fac2da1:0%22	https://startours.co.uk/Content/Downloads/1920x700_Black_BTA07_1920x700.jpg	D:/demo/startours.co.uk/Content/Downloads/1920x700_Black_BTA07_1920x700.jpg	(from https://startours.co.uk/vote-for-us)
02:18:37	271263/271263	---M--	200	added ('OK')	image/jpeg	etag:%22894f162afbc2da1:0%22	https://startours.co.uk/Content/Downloads/1920x700_Black_BTA06_1920x700.jpg	D:/demo/startours.co.uk/Content/Downloads/1920x700_Black_BTA06_1920x700.jpg	(from https://startours.co.uk/vote-for-us)
02:18:38	274620/274620	---M--	200	added ('OK')	image/jpeg	etag:%2252484a38fbc2da1:0%22	https://startours.co.uk/Content/Downloads/1920x700_Black_BTA05_1920x700.jpg	D:/demo/startours.co.uk/Content/Downloads/1920x700_Black_BTA05_1920x700.jpg	(from https://startours.co.uk/vote-for-us)
02:18:38	274451/274451	---M--	200	added ('OK')	image/jpeg	etag:%2293d84b41fbc2da1:0%22	https://startours.co.uk/Content/Downloads/1920x700_Black_BTA04_1920x700.jpg	D:/demo/startours.co.uk/Content/Downloads/1920x700_Black_BTA04_1920x700.jpg	(from https://startours.co.uk/vote-for-us)
02:18:40	271294/271294	---M--	200	added ('OK')	image/jpeg	etag:%22c786e14ffbc2da1:0%22	https://startours.co.uk/Content/Downloads/1920x700_Black_BTA03_1920x700.jpg	D:/demo/startours.co.uk/Content/Downloads/1920x700_Black_BTA03_1920x700.jpg	(from https://startours.co.uk/vote-for-us)
02:18:40	285990/285990	---M--	200	added ('OK')	image/jpeg	etag:%224fcda45bfbc2da1:0%22	https://startours.co.uk/Content/Downloads/1920x700_Black_BTA02_1920x700.jpg	D:/demo/startours.co.uk/Content/Downloads/1920x700_Black_BTA02_1920x700.jpg	(from https://startours.co.uk/vote-for-us)
02:18:41	289193/289193	---M--	200	added ('OK')	image/jpeg	etag:%22dc6d956ffbc2da1:0%22	https://startours.co.uk/Content/Downloads/1920x700_Black_BTA01_1920x700.jpg	D:/demo/startours.co.uk/Content/Downloads/1920x700_Black_BTA01_1920x700.jpg	(from https://startours.co.uk/vote-for-us)
02:18:43	260307/260307	---M--	200	added ('OK')	image/jpeg	etag:%2227aaafe910c3da1:0%22	https://startours.co.uk/Content/Downloads/1920x700_Black_BTA10_1920x700.jpg	D:/demo/startours.co.uk/Content/Downloads/1920x700_Black_BTA10_1920x700.jpg	(from https://startours.co.uk/vote-for-us)
02:18:43	375852/375852	---M--	200	added ('OK')	image/png	etag:%2254e764b311c3da1:0%22	https://startours.co.uk/Content/Images/500-1.1_467x550_1.png	D:/demo/startours.co.uk/Content/Images/500-1.1_467x550_1.png	(from https://startours.co.uk/vote-for-us)
02:18:47	639004/639004	---M--	200	added ('OK')	image/jpeg	etag:%2216ebc7611c3da1:0%22	https://startours.co.uk/Content/Images/WhatsAppImage2023-07-14at20.19.41_467x550_1.jpg	D:/demo/startours.co.uk/Content/Images/WhatsAppImage2023-07-14at20.19.41_467x550_1.jpg	(from https://startours.co.uk/vote-for-us)
02:18:48	703067/703067	---M--	200	added ('OK')	image/jpeg	etag:%2252c5612b11c3da1:0%22	https://startours.co.uk/Content/Images/242521_508785245815902_1996108918_o_467x550_1.jpg	D:/demo/startours.co.uk/Content/Images/242521_508785245815902_1996108918_o_467x550_1.jpg	(from https://startours.co.uk/vote-for-us)
02:18:48	12851384/12851384	---M--	200	added ('OK')	application/pdf	etag:%229d4ee52ae243da1:0%22	https://startours.co.uk/Content/Downloads/USD_Brochure_24.pdf	D:/demo/startours.co.uk/Content/Downloads/USD_Brochure_24.pdf	(from https://startours.co.uk/download)
02:18:49	12795/12795	---M-Z	200	added ('OK')	text/css	etag:%225eb03e58-31fb%22	https://cdnjs.cloudflare.com/ajax/libs/fancybox/3.5.7/jquery.fancybox.min.css	D:/demo/cdnjs.cloudflare.com/ajax/libs/fancybox/3.5.7/jquery.fancybox.min.css	(from https://startours.co.uk/tour/Best-of-Europe-with-Disney-2)
02:18:50	89501/89501	---M-Z	200	added ('OK')	application/javascript	etag:W/%2228feccc0-15d9d%22	https://code.jquery.com/jquery-3.6.0.min.js	D:/demo/code.jquery.com/jquery-3.6.0.min.js	(from https://startours.co.uk/tour/Best-of-Europe-with-Disney-2)
02:18:52	68253/68253	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03e58-10a9d%22	https://cdnjs.cloudflare.com/ajax/libs/fancybox/3.5.7/jquery.fancybox.min.js	D:/demo/cdnjs.cloudflare.com/ajax/libs/fancybox/3.5.7/jquery.fancybox.min.js	(from https://startours.co.uk/tour/Best-of-Europe-with-Disney-2)
02:18:52	58862/58862	---M-Z	200	added ('OK')	application/javascript	etag:%225f7c5ca4-e5ee%22	https://cdnjs.cloudflare.com/ajax/libs/moment.js/2.29.1/moment.min.js	D:/demo/cdnjs.cloudflare.com/ajax/libs/moment.js/2.29.1/moment.min.js	(from https://startours.co.uk/tour/Best-of-Europe-with-Disney-2)
02:18:53	150/150	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Sep%202024%2020:18:49%20GMT	https://startours.co.uk/tour/	D:/demo/startours.co.uk/tour/index.html	(from https://startours.co.uk/tour/Best-of-Europe-with-Disney-2)
02:19:14	4548148/4548148	---M--	200	added ('OK')	image/jpeg	etag:%22b0bb44e5fc1eda1:0%22	https://startours.co.uk/Content/Images/Slides/dreamstime_xl_74748807_1920x1080.jpg	D:/demo/startours.co.uk/Content/Images/Slides/dreamstime_xl_74748807_1920x1080.jpg	(from https://startours.co.uk/tour/Best-of-Europe-with-Disney-2)
02:19:32	5582096/5582096	---M--	200	added ('OK')	image/jpeg	etag:%22f015f41a111da1:0%22	https://startours.co.uk/Content/Images/Slides/dreamstime_xl_211672497_1920x1080.jpg	D:/demo/startours.co.uk/Content/Images/Slides/dreamstime_xl_211672497_1920x1080.jpg	(from https://startours.co.uk/tour/04-Days-Historic-Scotland)
02:19:37	5783297/5783297	---M--	200	added ('OK')	image/jpeg	etag:%227fac6fd8ccda1:0%22	https://startours.co.uk/Content/Images/Slides/dreamstime_xl_98823420_1920x1080_2.jpg	D:/demo/startours.co.uk/Content/Images/Slides/dreamstime_xl_98823420_1920x1080_2.jpg	(from https://startours.co.uk/tour/05-Days-Panoramic-Europe)
02:19:49	4609153/4609153	---M--	200	added ('OK')	image/jpeg	etag:%22645758e111da1:0%22	https://startours.co.uk/Content/Images/Slides/DisneyParis3_1920x1080.jpg	D:/demo/startours.co.uk/Content/Images/Slides/DisneyParis3_1920x1080.jpg	(from https://startours.co.uk/tour/04-Days-Disneyland-Special)
02:19:50	20840352/20840352	---M--	200	added ('OK')	application/pdf	etag:%221d7ecf522429da1:0%22	https://startours.co.uk/Content/Downloads/2024_broucher_UK.pdf	D:/demo/startours.co.uk/Content/Downloads/2024_broucher_UK.pdf	(from https://startours.co.uk/download)
02:19:58	655669/655669	---M--	200	added ('OK')	image/jpeg	etag:%22971d42d76ba8da1:0%22	https://startours.co.uk/Content/Images/Destinations/dreamstime_xl_103320030_1920x1080.jpg	D:/demo/startours.co.uk/Content/Images/Destinations/dreamstime_xl_103320030_1920x1080.jpg	(from https://startours.co.uk/tour/05-Days-Charms-of-Europe)
02:19:59	4674645/4674645	---M--	200	added ('OK')	image/jpeg	etag:%224b2c57b1520da1:0%22	https://startours.co.uk/Content/Images/Slides/dreamstime_xl_45038689_1920x1080_2.jpg	D:/demo/startours.co.uk/Content/Images/Slides/dreamstime_xl_45038689_1920x1080_2.jpg	(from https://startours.co.uk/tour/09-Days-Treasures-of-Europe)
02:20:06	4737328/4737328	---M--	200	added ('OK')	image/jpeg	etag:%228d5f5d83430da1:0%22	https://startours.co.uk/Content/Images/Slides/dreamstime_xl_108033615_1920x1080.jpg	D:/demo/startours.co.uk/Content/Images/Slides/dreamstime_xl_108033615_1920x1080.jpg	(from https://startours.co.uk/tour/01-Day-London-Sightseeing)
02:20:27	5390662/5390662	---M--	200	added ('OK')	image/jpeg	etag:%226075c0b4f1da1:0%22	https://startours.co.uk/Content/Images/Slides/dreamstime_xl_65447353_1920x1080.jpg	D:/demo/startours.co.uk/Content/Images/Slides/dreamstime_xl_65447353_1920x1080.jpg	(from https://startours.co.uk/tour/05-Days-Scottish-Highlands)
02:20:28	4927840/4927840	---M--	200	added ('OK')	image/jpeg	etag:%22d9be3fae131da1:0%22	https://startours.co.uk/Content/Images/Slides/dreamstime_xl_44937792_1920x1080.jpg	D:/demo/startours.co.uk/Content/Images/Slides/dreamstime_xl_44937792_1920x1080.jpg	(from https://startours.co.uk/tour/03-Days-Devon-Cornwall)
02:20:30	5384575/5384575	---M--	200	added ('OK')	image/jpeg	etag:%222568752141da1:0%22	https://startours.co.uk/Content/Images/Slides/dreamstime_xl_38223416_1920x1080.jpg	D:/demo/startours.co.uk/Content/Images/Slides/dreamstime_xl_38223416_1920x1080.jpg	(from https://startours.co.uk/tour/02-Days-Scenic-Snowdonia)
02:20:37	5012651/5012651	---M--	200	added ('OK')	image/jpeg	etag:%224a3b42c1acda1:0%22	https://startours.co.uk/Content/Images/Destinations/dreamstime_xl_35189989_1920x1080.jpg	D:/demo/startours.co.uk/Content/Images/Destinations/dreamstime_xl_35189989_1920x1080.jpg	(from https://startours.co.uk/tour/03-Days-Paris-Three-Days)
02:20:47	3438755/3438755	---M--	200	added ('OK')	image/jpeg	etag:%22f9aaecb7101da1:0%22	https://startours.co.uk/Content/Images/Slides/dreamstime_xl_59558966_1920x1080.jpg	D:/demo/startours.co.uk/Content/Images/Slides/dreamstime_xl_59558966_1920x1080.jpg	(from https://startours.co.uk/tour/04-Days-Paris-Four-Days)
02:20:48	4223688/4223688	---M--	200	added ('OK')	image/jpeg	etag:%22a03bd547121da1:0%22	https://startours.co.uk/Content/Images/Slides/dreamstime_xl_144592449_1920x1080.jpg	D:/demo/startours.co.uk/Content/Images/Slides/dreamstime_xl_144592449_1920x1080.jpg	(from https://startours.co.uk/tour/03-Days-Northern-Landscapes)
02:20:52	8743/8743	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2012%20Sep%202024%2020:20:46%20GMT	https://startours.co.uk/tour/06%20Days-Scenic%20Swiss	D:/demo/startours.co.uk/tour/06%20Days-Scenic%20Swiss.html	(from https://startours.co.uk/)
02:21:08	5821018/5821018	---M--	200	added ('OK')	image/jpeg	etag:%22e4e5ccdb91da1:0%22	https://startours.co.uk/Content/Images/Slides/swiss(8)_1920x1080_1.jpg	D:/demo/startours.co.uk/Content/Images/Slides/swiss(8)_1920x1080_1.jpg	(from https://startours.co.uk/tour/06-Days-Scenic-Swiss)
02:21:09	4245709/4245709	---M--	200	added ('OK')	image/jpeg	etag:%2236892e70bcda1:0%22	https://startours.co.uk/Content/Images/Slides/Holland424213_1920x1080_1.jpg	D:/demo/startours.co.uk/Content/Images/Slides/Holland424213_1920x1080_1.jpg	(from https://startours.co.uk/tour/03-Days-Holland-Belgium-By-Eurostar)
02:21:20	5085299/5085299	---M--	200	added ('OK')	image/jpeg	etag:%22381131af90da1:0%22	https://startours.co.uk/Content/Images/Slides/Swiss(42)_1920x1080.jpg	D:/demo/startours.co.uk/Content/Images/Slides/Swiss(42)_1920x1080.jpg	(from https://startours.co.uk/tour/09-Days-Swiss-Paris)
02:21:21	6206947/6206947	---M--	200	added ('OK')	image/jpeg	etag:%22ce858a2440da1:0%22	https://startours.co.uk/Content/Images/Slides/dreamstime_xl_64839731_1920x1080_1920x1080.jpg	D:/demo/startours.co.uk/Content/Images/Slides/dreamstime_xl_64839731_1920x1080_1920x1080.jpg	(from https://startours.co.uk/tour/06-Days-Italy-By-Flight)
02:21:40	5582233/5582233	---M--	200	added ('OK')	image/png	etag:%224fb790b8450da1:0%22	https://startours.co.uk/Content/Images/Slides/Adobe_282945273_Switzerland_1920x1080_2.png	D:/demo/startours.co.uk/Content/Images/Slides/Adobe_282945273_Switzerland_1920x1080_2.png	(from https://startours.co.uk/tour/04-Days-Swiss-Special-2022)
02:21:45	3374198/3374198	---M--	200	added ('OK')	image/jpeg	etag:%22d95acca210cda1:0%22	https://startours.co.uk/Content/Images/Slides/dreamstime_xl_59558966_1920x1080_2.jpg	D:/demo/startours.co.uk/Content/Images/Slides/dreamstime_xl_59558966_1920x1080_2.jpg	(from https://startours.co.uk/tour/05-Days-Panoramic-Europe-by-Eurostar)
02:21:46	5118580/5118580	---M--	200	added ('OK')	image/jpeg	etag:%2211a054a3f90da1:0%22	https://startours.co.uk/Content/Images/Destinations/Swiss5754_1920x1080.jpg	D:/demo/startours.co.uk/Content/Images/Destinations/Swiss5754_1920x1080.jpg	(from https://startours.co.uk/tour/09-Days-Discover-Europe-without-Disney)
02:21:47	5796399/5796399	---M--	200	added ('OK')	image/png	etag:%222c1b5d942c0da1:0%22	https://startours.co.uk/Content/Images/Slides/AdobeStock_303254286_1920x1080_1.png	D:/demo/startours.co.uk/Content/Images/Slides/AdobeStock_303254286_1920x1080_1.png	(from https://startours.co.uk/tour/08-Days-Scenic-Japan)
02:22:07	4993736/4993736	---M--	200	added ('OK')	image/jpeg	etag:%223d69d7cbfa0da1:0%22	https://startours.co.uk/Content/Images/Slides/dreamstime_xl_63148709_1920x1080.jpg	D:/demo/startours.co.uk/Content/Images/Slides/dreamstime_xl_63148709_1920x1080.jpg	(from https://startours.co.uk/tour/07-Days-Lakes-Valleys)
02:22:09	4640648/4640648	---M--	200	added ('OK')	image/jpeg	etag:%22f9c87d82420da1:0%22	https://startours.co.uk/Content/Images/Slides/dreamstime_xl_116215256_1920x1080_1.jpg	D:/demo/startours.co.uk/Content/Images/Slides/dreamstime_xl_116215256_1920x1080_1.jpg	(from https://startours.co.uk/tour/05-Discover-Dubai-2)
02:22:23	5208485/5208485	---M--	200	added ('OK')	image/jpeg	etag:%22e0cfa0df20cda1:0%22	https://startours.co.uk/Content/Images/Destinations/hd07502_1920x1080.jpg	D:/demo/startours.co.uk/Content/Images/Destinations/hd07502_1920x1080.jpg	(from https://startours.co.uk/tour/03-Days-Paris-via-Eurostar)
02:22:27	5322871/5322871	---M--	200	added ('OK')	image/jpeg	etag:%22cfcd1fb13312da1:0%22	https://startours.co.uk/Content/Images/Slides/dreamstime_xl_87505446_1920x1080.jpg	D:/demo/startours.co.uk/Content/Images/Slides/dreamstime_xl_87505446_1920x1080.jpg	(from https://startours.co.uk/tour/Australia-New-Zealand)
02:22:29	5883325/5883325	---M--	200	added ('OK')	image/jpeg	etag:%2273a32f1c300da1:0%22	https://startours.co.uk/Content/Images/Slides/dreamstime_xl_56422417_1920x1080.jpg	D:/demo/startours.co.uk/Content/Images/Slides/dreamstime_xl_56422417_1920x1080.jpg	(from https://startours.co.uk/tour/USA-East-Coast)
02:22:35	950089/950089	---M--	200	added ('OK')	image/png	etag:%22e9f5d22251dda1:0%22	https://startours.co.uk/Content/Images/AdobeStock_52461582_720x500_1.png	D:/demo/startours.co.uk/Content/Images/AdobeStock_52461582_720x500_1.png	(from https://startours.co.uk/groups-and-communities)
02:22:35	1013552/1013552	---M--	200	added ('OK')	image/png	etag:%22ee75768251dda1:0%22	https://startours.co.uk/Content/Images/AdobeStock_571922447_720x500_3.png	D:/demo/startours.co.uk/Content/Images/AdobeStock_571922447_720x500_3.png	(from https://startours.co.uk/groups-and-communities)
02:22:35	5536086/5536086	---M--	200	added ('OK')	image/png	etag:%221670cbf7241dda1:0%22	https://startours.co.uk/Content/Images/Slides/AdobeStock_270951574_Czech_Republic_1920x1080_1.png	D:/demo/startours.co.uk/Content/Images/Slides/AdobeStock_270951574_Czech_Republic_1920x1080_1.png	(from https://startours.co.uk/groups-and-communities)
